chart_year,Genre,region,streams
2020,Swedish Gangsta Rap,Sweden,8129394
2020,Swedish Hip Hop,Sweden,889349
2020,Swedish Idol Pop,Sweden,4230351
2020,Swedish Pop,Sweden,8894100
2020,Swedish Trap Pop,Sweden,196428
2020,Talent Show,Denmark,64643
2020,Trap Latino,Argentina,3295488
2020,Trap Latino,Chile,28028305
2020,Trap Latino,Colombia,7075623
2020,Trap Latino,Costa Rica,1635611
2020,Trap Latino,Ecuador,3003403
2020,Trap Latino,Global,41516506
2020,Trap Latino,Mexico,5774936
2020,Trap Latino,Peru,9554808
2020,Trap Latino,Spain,9741549
2020,Trap Tuga,Portugal,435541
2020,Turbo Folk,Austria,87127
2020,Turkish Hip Hop,Turkey,1133935
2020,Uk Hip Hop,Australia,135274
2020,Uk Hip Hop,Belgium,6128
2020,Uk Hip Hop,Denmark,34338
2020,Uk Hip Hop,Ireland,261109
2020,Uk Hip Hop,New Zealand,20339
2020,Uk Hip Hop,Norway,46193
2020,Uk Hip Hop,Singapore,21142
2020,Vapor Trap,United States of America,1082026
2020,Viral Pop,Finland,15809
2020,Viral Rap,Australia,1835617
2020,Viral Rap,Belgium,364863
2020,Viral Rap,Canada,2377289
2020,Viral Rap,Denmark,204209
2020,Viral Rap,Finland,294425
2020,Viral Rap,Global,35237529
2020,Viral Rap,Ireland,291666
2020,Viral Rap,Netherlands,601500
2020,Viral Rap,New Zealand,384155
2020,Viral Rap,Norway,476554
2020,Viral Rap,Sweden,430714
2020,Viral Rap,Switzerland,22600
2020,Viral Rap,United States of America,17381983
2021,A Cappella,Austria,599950
2021,A Cappella,Germany,709241
2021,A Cappella,Sweden,176979
2021,A Cappella,Switzerland,16311
2021,A Cappella,United States of America,972045
2021,Acoustic Chill,Indonesia,1503621
2021,Acoustic Pop,Philippines,2121129
2021,Adult Standards,Australia,2583977
2021,Adult Standards,Austria,1909580
2021,Adult Standards,Belgium,44070
2021,Adult Standards,Canada,8856945
2021,Adult Standards,Denmark,594360
2021,Adult Standards,Finland,97147
2021,Adult Standards,France,52299
2021,Adult Standards,Germany,2473841
2021,Adult Standards,Global,85006468
2021,Adult Standards,Ireland,252593
2021,Adult Standards,Netherlands,215411
2021,Adult Standards,New Zealand,466243
2021,Adult Standards,Norway,388378
2021,Adult Standards,Poland,272047
2021,Adult Standards,Portugal,40364
2021,Adult Standards,Singapore,20701
2021,Adult Standards,Sweden,431921
2021,Adult Standards,Switzerland,435915
2021,Adult Standards,United States of America,80130659
2021,Album Rock,Australia,6311803
2021,Album Rock,Austria,36889
2021,Album Rock,Belgium,2399967
2021,Album Rock,Canada,12265648
2021,Album Rock,Finland,6094
2021,Album Rock,Global,773527
2021,Album Rock,Ireland,54470
2021,Album Rock,Netherlands,5744441
2021,Album Rock,New Zealand,4111854
2021,Album Rock,Sweden,68264
2021,Album Rock,Switzerland,142888
2021,Album Rock,United States of America,4879231
2021,Alternative Dance,Australia,4116840
2021,Alternative Dance,Ireland,5369
2021,Alternative Dance,New Zealand,6006
2021,Alternative Hip Hop,Denmark,9077
2021,Alternative Metal,Finland,5459
2021,Alternative Metal,Germany,745542
2021,Alternative Metal,Philippines,8493952
2021,Alternative Metal,United States of America,592393
2021,Alternative Pop Rock,Australia,1052534
2021,Alternative Pop Rock,Ireland,1133092
2021,Alternative R&b,Australia,4201382
2021,Alternative R&b,Austria,797462
2021,Alternative R&b,Belgium,1404038
2021,Alternative R&b,Canada,6112786
2021,Alternative R&b,France,540210
2021,Alternative R&b,Germany,3637908
2021,Alternative R&b,Global,202647890
2021,Alternative R&b,Indonesia,5133684
2021,Alternative R&b,Italy,648782
2021,Alternative R&b,Malaysia,2573206
2021,Alternative R&b,New Zealand,637370
2021,Alternative R&b,Philippines,14062338
2021,Alternative R&b,Portugal,1319662
2021,Alternative R&b,Singapore,268844
2021,Alternative R&b,Switzerland,451188
2021,Alternative R&b,United States of America,54674282
2021,Alternative Rock,Australia,19793508
2021,Alternative Rock,Austria,1397169
2021,Alternative Rock,Belgium,2563956
2021,Alternative Rock,Canada,29857
2021,Alternative Rock,Costa Rica,9457
2021,Alternative Rock,France,41965
2021,Alternative Rock,Ireland,2051246
2021,Alternative Rock,Netherlands,47860
2021,Alternative Rock,New Zealand,1749091
2021,Alternative Rock,Philippines,4746289
2021,Alternative Rock,Portugal,528607
2021,Ambient House,Ireland,66218
2021,Anthem Worship,Denmark,10716
2021,Anthem Worship,Switzerland,13822
2021,Art Pop,Belgium,8745
2021,Art Pop,Canada,32744
2021,Art Pop,Global,879919
2021,Art Pop,Ireland,7475
2021,Art Pop,Poland,65674
2021,Art Pop,Portugal,6710
2021,Art Pop,United States of America,263799
2021,Art Rock,Austria,198820
2021,Art Rock,Germany,96696
2021,Atl Hip Hop,Australia,1081363
2021,Atl Hip Hop,Canada,453553
2021,Atl Hip Hop,Ireland,11571
2021,Atl Hip Hop,New Zealand,1413924
2021,Atl Hip Hop,United States of America,22291277
2021,Aussie Drill,New Zealand,1683273
2021,Australian Alternative Rock,Australia,10799036
2021,Australian Dance,Australia,1942703
2021,Australian Dance,Austria,212501
2021,Australian Dance,Finland,26088
2021,Australian Dance,Switzerland,369935
2021,Australian Garage Punk,Australia,18199574
2021,Australian Hip Hop,Australia,3984339
2021,Australian House,Netherlands,46737
2021,Australian Indie,Australia,1346954
2021,Australian Indigenous,Australia,284280
2021,Australian Pop,Argentina,4750024
2021,Australian Pop,Australia,65402786
2021,Australian Pop,Austria,2962581
2021,Australian Pop,Belgium,8418550
2021,Australian Pop,Brazil,7841024
2021,Australian Pop,Canada,27654625
2021,Australian Pop,Chile,5190617
2021,Australian Pop,Colombia,2967295
2021,Australian Pop,Costa Rica,1250842
2021,Australian Pop,Denmark,10986166
2021,Australian Pop,Ecuador,1155443
2021,Australian Pop,Finland,2624246
2021,Australian Pop,France,17753688
2021,Australian Pop,Germany,23296584
2021,Australian Pop,Global,460501341
2021,Australian Pop,Indonesia,4955606
2021,Australian Pop,Ireland,4801822
2021,Australian Pop,Italy,1734810
2021,Australian Pop,Malaysia,6562065
2021,Australian Pop,Mexico,30405335
2021,Australian Pop,Netherlands,13367131
2021,Australian Pop,New Zealand,7462691
2021,Australian Pop,Norway,11951889
2021,Australian Pop,Peru,1492355
2021,Australian Pop,Philippines,5679367
2021,Australian Pop,Poland,2584960
2021,Australian Pop,Portugal,1469984
2021,Australian Pop,Singapore,8513966
2021,Australian Pop,Spain,11118839
2021,Australian Pop,Sweden,9671867
2021,Australian Pop,Switzerland,6576778
2021,Australian Pop,Taiwan,670612
2021,Australian Pop,Turkey,1090061
2021,Australian Pop,United States of America,13830284
2021,Australian Psych,Australia,11766658
2021,Australian Psych,Finland,19181
2021,Australian Psych,Global,36925593
2021,Australian Psych,Ireland,532112
2021,Australian Psych,New Zealand,24027
2021,Australian Psych,United States of America,66834957
2021,Australian Reggae Fusion,Australia,9966368
2021,Australian Reggae Fusion,New Zealand,1090823
2021,Australian Rock,Australia,214437
2021,Australian Talent Show,New Zealand,1197376
2021,Barbadian Pop,Philippines,498850
2021,Bedroom Pop,Argentina,522650
2021,Bedroom Pop,Australia,15191874
2021,Bedroom Pop,Austria,440397
2021,Bedroom Pop,Belgium,938079
2021,Bedroom Pop,Canada,14498736
2021,Bedroom Pop,Chile,304781
2021,Bedroom Pop,Colombia,271564
2021,Bedroom Pop,Costa Rica,110826
2021,Bedroom Pop,Denmark,699591
2021,Bedroom Pop,Ecuador,165507
2021,Bedroom Pop,Finland,518573
2021,Bedroom Pop,Germany,922498
2021,Bedroom Pop,Global,472103756
2021,Bedroom Pop,Indonesia,45362472
2021,Bedroom Pop,Ireland,1522432
2021,Bedroom Pop,Malaysia,8035775
2021,Bedroom Pop,Mexico,2665852
2021,Bedroom Pop,Netherlands,1947648
2021,Bedroom Pop,New Zealand,3079990
2021,Bedroom Pop,Norway,1762321
2021,Bedroom Pop,Peru,931847
2021,Bedroom Pop,Philippines,33368995
2021,Bedroom Pop,Poland,2812819
2021,Bedroom Pop,Portugal,1664738
2021,Bedroom Pop,Singapore,4991450
2021,Bedroom Pop,Spain,1088776
2021,Bedroom Pop,Sweden,919380
2021,Bedroom Pop,Switzerland,441438
2021,Bedroom Pop,United States of America,144997907
2021,Bedroom Soul,Australia,725222
2021,Bedroom Soul,Canada,2520007
2021,Bedroom Soul,Global,4207513
2021,Bedroom Soul,Indonesia,302724
2021,Bedroom Soul,New Zealand,292772
2021,Bedroom Soul,Philippines,112467
2021,Bedroom Soul,Switzerland,4994
2021,Bedroom Soul,United States of America,17863373
2021,Belgian Edm,Belgium,207842
2021,Belgian Hip Hop,Belgium,819640
2021,Belgian Hip Hop,France,19744449
2021,Belgian Hip Hop,Switzerland,47406
2021,Big Room,Australia,10390860
2021,Big Room,Austria,2039937
2021,Big Room,Belgium,4479309
2021,Big Room,Canada,4207703
2021,Big Room,Chile,582660
2021,Big Room,Colombia,715354
2021,Big Room,Costa Rica,446113
2021,Big Room,Denmark,3348241
2021,Big Room,Ecuador,393082
2021,Big Room,Finland,2210323
2021,Big Room,Germany,164210
2021,Big Room,Global,382953037
2021,Big Room,Ireland,3757545
2021,Big Room,Italy,263083
2021,Big Room,Malaysia,92146
2021,Big Room,Netherlands,8697776
2021,Big Room,New Zealand,12271
2021,Big Room,Norway,4092685
2021,Big Room,Peru,23871
2021,Big Room,Portugal,1739612
2021,Big Room,Singapore,927084
2021,Big Room,Sweden,11048012
2021,Big Room,Switzerland,3394170
2021,Big Room,United States of America,235386
2021,Boy Band,Australia,36960035
2021,Boy Band,Austria,31492
2021,Boy Band,Belgium,13803
2021,Boy Band,Canada,1374929
2021,Boy Band,Denmark,755528
2021,Boy Band,Finland,5848
2021,Boy Band,Germany,120941
2021,Boy Band,Indonesia,15401570
2021,Boy Band,Ireland,59482
2021,Boy Band,Malaysia,3431989
2021,Boy Band,Netherlands,21070
2021,Boy Band,New Zealand,541464
2021,Boy Band,Philippines,6947342
2021,Boy Band,Singapore,3742850
2021,Boy Band,Switzerland,31460
2021,Brill Building Pop,Australia,1331016
2021,Brill Building Pop,Austria,642781
2021,Brill Building Pop,Belgium,23720
2021,Brill Building Pop,Canada,4952436
2021,Brill Building Pop,Denmark,258908
2021,Brill Building Pop,Finland,5065
2021,Brill Building Pop,France,42144
2021,Brill Building Pop,Germany,737938
2021,Brill Building Pop,Global,44668283
2021,Brill Building Pop,Ireland,133753
2021,Brill Building Pop,Netherlands,289250
2021,Brill Building Pop,New Zealand,14455
2021,Brill Building Pop,Norway,108856
2021,Brill Building Pop,Poland,28886
2021,Brill Building Pop,Portugal,5422
2021,Brill Building Pop,Sweden,256596
2021,Brill Building Pop,Switzerland,142039
2021,Brill Building Pop,United States of America,47226964
2021,British Soul,Australia,9080005
2021,British Soul,Austria,257331
2021,British Soul,Belgium,1833951
2021,British Soul,Canada,1364578
2021,British Soul,Chile,26082
2021,British Soul,Colombia,209214
2021,British Soul,Costa Rica,323401
2021,British Soul,Denmark,1410849
2021,British Soul,Ecuador,11445
2021,British Soul,Germany,385220
2021,British Soul,Global,165521890
2021,British Soul,Indonesia,5614088
2021,British Soul,Ireland,3776516
2021,British Soul,Malaysia,1649819
2021,British Soul,Mexico,739092
2021,British Soul,Netherlands,5311790
2021,British Soul,New Zealand,1638250
2021,British Soul,Norway,1477262
2021,British Soul,Philippines,3472120
2021,British Soul,Poland,128696
2021,British Soul,Portugal,499623
2021,British Soul,Singapore,757750
2021,British Soul,Spain,223433
2021,British Soul,Sweden,3864763
2021,British Soul,Switzerland,800988
2021,British Soul,Taiwan,142725
2021,British Soul,United States of America,4013146
2021,Brooklyn Drill,Australia,12331513
2021,Brooklyn Drill,Austria,1546713
2021,Brooklyn Drill,Belgium,3353763
2021,Brooklyn Drill,Canada,18377566
2021,Brooklyn Drill,Denmark,3903201
2021,Brooklyn Drill,Finland,1242092
2021,Brooklyn Drill,France,15343200
2021,Brooklyn Drill,Germany,10901116
2021,Brooklyn Drill,Global,144009889
2021,Brooklyn Drill,Ireland,707454
2021,Brooklyn Drill,Italy,2755173
2021,Brooklyn Drill,Netherlands,3343416
2021,Brooklyn Drill,New Zealand,2149876
2021,Brooklyn Drill,Norway,2157017
2021,Brooklyn Drill,Portugal,1240640
2021,Brooklyn Drill,Sweden,1687694
2021,Brooklyn Drill,Switzerland,3085783
2021,Brooklyn Drill,United States of America,56452625
2021,Bubblegum Dance,Denmark,3489689
2021,C-pop,Singapore,42205
2021,Canadian Contemporary R&b,Argentina,36369290
2021,Canadian Contemporary R&b,Australia,79869595
2021,Canadian Contemporary R&b,Austria,12195980
2021,Canadian Contemporary R&b,Belgium,21146920
2021,Canadian Contemporary R&b,Brazil,133985124
2021,Canadian Contemporary R&b,Canada,87990104
2021,Canadian Contemporary R&b,Chile,40711035
2021,Canadian Contemporary R&b,Colombia,25420831
2021,Canadian Contemporary R&b,Costa Rica,6474808
2021,Canadian Contemporary R&b,Denmark,27388135
2021,Canadian Contemporary R&b,Ecuador,9598489
2021,Canadian Contemporary R&b,Finland,15531373
2021,Canadian Contemporary R&b,France,82196507
2021,Canadian Contemporary R&b,Germany,132620251
2021,Canadian Contemporary R&b,Global,2709283062
2021,Canadian Contemporary R&b,Indonesia,8333938
2021,Canadian Contemporary R&b,Ireland,14818042
2021,Canadian Contemporary R&b,Italy,55873174
2021,Canadian Contemporary R&b,Malaysia,13427665
2021,Canadian Contemporary R&b,Mexico,219582578
2021,Canadian Contemporary R&b,Netherlands,46405839
2021,Canadian Contemporary R&b,New Zealand,11381192
2021,Canadian Contemporary R&b,Norway,30259104
2021,Canadian Contemporary R&b,Peru,19979901
2021,Canadian Contemporary R&b,Philippines,33096003
2021,Canadian Contemporary R&b,Poland,35674936
2021,Canadian Contemporary R&b,Portugal,16140569
2021,Canadian Contemporary R&b,Singapore,13386342
2021,Canadian Contemporary R&b,Spain,50871893
2021,Canadian Contemporary R&b,Sweden,48051532
2021,Canadian Contemporary R&b,Switzerland,17181697
2021,Canadian Contemporary R&b,Taiwan,3551956
2021,Canadian Contemporary R&b,Turkey,34394975
2021,Canadian Contemporary R&b,United States of America,594785048
2021,Canadian Hip Hop,Australia,516524
2021,Canadian Hip Hop,Austria,77404
2021,Canadian Hip Hop,Belgium,947378
2021,Canadian Hip Hop,Canada,2991639
2021,Canadian Hip Hop,Costa Rica,30902
2021,Canadian Hip Hop,Germany,1251146
2021,Canadian Hip Hop,Global,81583976
2021,Canadian Hip Hop,Ireland,123250
2021,Canadian Hip Hop,Portugal,1661118
2021,Canadian Hip Hop,Switzerland,211930
2021,Canadian Hip Hop,United States of America,11001763
2021,Canadian Indie,Canada,33828
2021,Canadian Pop,Australia,1341351
2021,Canadian Pop,Austria,1049425
2021,Canadian Pop,Belgium,39089
2021,Canadian Pop,Canada,3646755
2021,Canadian Pop,Denmark,773933
2021,Canadian Pop,Finland,73349
2021,Canadian Pop,Germany,2009718
2021,Canadian Pop,Global,50886398
2021,Canadian Pop,Indonesia,1268382
2021,Canadian Pop,Ireland,164376
2021,Canadian Pop,Malaysia,1005362
2021,Canadian Pop,Netherlands,379138
2021,Canadian Pop,New Zealand,7651
2021,Canadian Pop,Norway,466742
2021,Canadian Pop,Philippines,80217
2021,Canadian Pop,Poland,79789
2021,Canadian Pop,Portugal,23692
2021,Canadian Pop,Singapore,592865
2021,Canadian Pop,Sweden,549999
2021,Canadian Pop,Switzerland,217865
2021,Canadian Pop,Taiwan,148800
2021,Canadian Pop,United States of America,18335532
2021,Celtic,Ireland,37542
2021,Celtic Rock,Australia,61476
2021,Chicago Rap,Australia,74419578
2021,Chicago Rap,Austria,5344874
2021,Chicago Rap,Belgium,9818045
2021,Chicago Rap,Canada,79674153
2021,Chicago Rap,Denmark,5100723
2021,Chicago Rap,Finland,2816955
2021,Chicago Rap,Germany,42075856
2021,Chicago Rap,Global,1096664709
2021,Chicago Rap,Ireland,7855527
2021,Chicago Rap,Italy,52794
2021,Chicago Rap,Malaysia,33090
2021,Chicago Rap,Netherlands,14881708
2021,Chicago Rap,New Zealand,8056583
2021,Chicago Rap,Norway,4901501
2021,Chicago Rap,Portugal,5286924
2021,Chicago Rap,Singapore,33385
2021,Chicago Rap,Sweden,5657430
2021,Chicago Rap,Switzerland,2599428
2021,Chicago Rap,United States of America,917114369
2021,Classic Nz Pop,New Zealand,95158
2021,Classic Rock,Ireland,714898
2021,Classic Soul,Belgium,6939
2021,Classic Soul,Ireland,6624
2021,Classic Soul,Netherlands,19900
2021,Classic Soul,United States of America,215017
2021,Classic Swedish Pop,Sweden,1832385
2021,Classic Uk Pop,Austria,64271
2021,Classic Uk Pop,Global,790448
2021,Classic Uk Pop,Ireland,201940
2021,Classic Uk Pop,Switzerland,6786
2021,Conscious Hip Hop,Australia,371090
2021,Conscious Hip Hop,Ireland,17694
2021,Conscious Hip Hop,New Zealand,1788108
2021,Conscious Hip Hop,United States of America,3810156
2021,Contemporary Country,Australia,4459008
2021,Contemporary Country,Canada,63912149
2021,Contemporary Country,Global,3063747
2021,Contemporary Country,New Zealand,2782260
2021,Contemporary Country,United States of America,607575173
2021,Dakke Dak,Denmark,480176
2021,Dance Pop,Argentina,20586744
2021,Dance Pop,Australia,83112827
2021,Dance Pop,Austria,9420425
2021,Dance Pop,Belgium,18773446
2021,Dance Pop,Brazil,17211338
2021,Dance Pop,Canada,37365061
2021,Dance Pop,Chile,16082899
2021,Dance Pop,Colombia,6202355
2021,Dance Pop,Costa Rica,2592962
2021,Dance Pop,Denmark,5138321
2021,Dance Pop,Ecuador,2935610
2021,Dance Pop,Finland,7539970
2021,Dance Pop,France,11557079
2021,Dance Pop,Germany,56834111
2021,Dance Pop,Global,1710854583
2021,Dance Pop,Indonesia,58784060
2021,Dance Pop,Ireland,19586216
2021,Dance Pop,Italy,12264009
2021,Dance Pop,Malaysia,29788432
2021,Dance Pop,Mexico,49359166
2021,Dance Pop,Netherlands,38267613
2021,Dance Pop,New Zealand,6998537
2021,Dance Pop,Norway,36622534
2021,Dance Pop,Peru,7354249
2021,Dance Pop,Philippines,137238162
2021,Dance Pop,Poland,19105929
2021,Dance Pop,Portugal,5363582
2021,Dance Pop,Singapore,22306912
2021,Dance Pop,Spain,12912673
2021,Dance Pop,Sweden,7596078
2021,Dance Pop,Switzerland,10930307
2021,Dance Pop,Taiwan,5762612
2021,Dance Pop,Turkey,5352530
2021,Dance Pop,United States of America,166716537
2021,Dance Rock,Australia,218315
2021,Dance Rock,Belgium,33920
2021,Dance Rock,Ireland,318543
2021,Dance Rock,New Zealand,12035
2021,Dancehall,Costa Rica,140778
2021,Danish Pop,Denmark,3074699
2021,Danish Pop,Malaysia,277188
2021,Danish Pop,Philippines,8732480
2021,Danish Pop,Singapore,2252084
2021,Deep Groove House,Australia,2233580
2021,Deep Groove House,Germany,66493
2021,Deep Groove House,New Zealand,6280
2021,Deep Underground Hip Hop,Australia,2181647
2021,Deep Underground Hip Hop,Austria,8256
2021,Deep Underground Hip Hop,Canada,7221731
2021,Deep Underground Hip Hop,Finland,197762
2021,Deep Underground Hip Hop,Germany,149174
2021,Deep Underground Hip Hop,Global,40658488
2021,Deep Underground Hip Hop,Ireland,43013
2021,Deep Underground Hip Hop,New Zealand,136425
2021,Deep Underground Hip Hop,Norway,306029
2021,Deep Underground Hip Hop,Portugal,3849
2021,Deep Underground Hip Hop,Switzerland,128305
2021,Deep Underground Hip Hop,United States of America,59187143
2021,Detroit Hip Hop,Australia,13106613
2021,Detroit Hip Hop,Austria,1713412
2021,Detroit Hip Hop,Canada,1810988
2021,Detroit Hip Hop,Denmark,114887
2021,Detroit Hip Hop,Finland,3520963
2021,Detroit Hip Hop,Germany,5935709
2021,Detroit Hip Hop,Global,83632490
2021,Detroit Hip Hop,Indonesia,490491
2021,Detroit Hip Hop,Ireland,1136078
2021,Detroit Hip Hop,New Zealand,2088587
2021,Detroit Hip Hop,Norway,508644
2021,Detroit Hip Hop,Sweden,735264
2021,Detroit Hip Hop,Switzerland,688377
2021,Detroit Hip Hop,Turkey,148783
2021,Dfw Rap,Australia,42175366
2021,Dfw Rap,Austria,803858
2021,Dfw Rap,Belgium,37812
2021,Dfw Rap,Canada,35070404
2021,Dfw Rap,Costa Rica,18562
2021,Dfw Rap,Denmark,3115254
2021,Dfw Rap,Finland,31066
2021,Dfw Rap,Global,725976862
2021,Dfw Rap,Ireland,3494172
2021,Dfw Rap,Malaysia,5525626
2021,Dfw Rap,Mexico,3056276
2021,Dfw Rap,Netherlands,2160230
2021,Dfw Rap,New Zealand,6264846
2021,Dfw Rap,Norway,969940
2021,Dfw Rap,Philippines,26959714
2021,Dfw Rap,Portugal,3359278
2021,Dfw Rap,Singapore,5978048
2021,Dfw Rap,Sweden,60512
2021,Dfw Rap,Switzerland,323874
2021,Dfw Rap,Taiwan,38350
2021,Dfw Rap,United States of America,264195483
2021,Disco,Australia,732691
2021,Disco,Austria,17017
2021,Disco,Belgium,294290
2021,Disco,Canada,931141
2021,Disco,Denmark,203477
2021,Disco,Finland,8632
2021,Disco,France,1314629
2021,Disco,Germany,50319
2021,Disco,Global,7550721
2021,Disco,Ireland,345620
2021,Disco,Netherlands,892100
